state,art_form,tourist_visits,month,year,region,funding_received,latitude,longitude
Lakshadweep,Coral Craft,80008,10,2023,South,123940,10.5667,72.6417
Andhra Pradesh,Kalamkari,232092,11,2023,South,423702,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,47977,11,2023,Northeast,55657,28.218,94.7278
Assam,Assam Silk Weaving,56560,11,2023,Northeast,58763,26.2006,92.9376
Bihar,Madhubani Painting,98810,11,2023,East,198399,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,125437,11,2023,Central,208106,21.2787,81.8661
Goa,Fugdi Dance,178628,11,2023,West,415994,15.2993,74.124
Gujarat,Patola Weaving,112354,11,2023,West,114659,22.2587,71.1924
Haryana,Phag Dance,66109,11,2023,North,84641,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,210412,11,2023,North,200616,31.1048,77.1734
Jharkhand,Sohrai Painting,54962,11,2023,East,114842,23.6102,85.2799
Karnataka,Mysore Painting,322372,11,2023,South,490724,15.3173,75.7139
Kerala,Aranmula Kannadi,114822,11,2023,South,187228,10.8505,76.2711
Madhya Pradesh,Gond Art,154840,11,2023,Central,244185,23.4733,77.947
Maharashtra,Lavani Dance,127390,11,2023,West,154710,19.7515,75.7139
Manipur,Manipuri Dance,51763,11,2023,Northeast,87496,24.6637,93.9063
Meghalaya,Nongkrem Dance,71569,11,2023,Northeast,152048,25.467,91.3662
Mizoram,Puanchei Textiles,54170,11,2023,Northeast,117621,23.1645,92.9376
Nagaland,Hornbill Festival Dances,52889,11,2023,Northeast,103572,26.1584,94.5624
Odisha,Pattachitra,147936,11,2023,East,150715,20.9517,85.0985
Punjab,Phulkari Embroidery,214853,11,2023,North,399435,31.1471,75.3412
Rajasthan,Blue Pottery,109369,11,2023,North,153693,27.0238,74.2179
Sikkim,Thangka Painting,54519,11,2023,Northeast,34719,27.533,88.5122
Tamil Nadu,Tanjore Painting,231830,11,2023,South,331516,11.1271,78.6569
Telangana,Nirmal Paintings,177455,11,2023,South,216692,18.1124,79.0193
Tripura,Bamboo Craft,75926,11,2023,Northeast,91764,23.9408,91.9882
Uttar Pradesh,Kathak Dance,251645,11,2023,North,341999,26.8467,80.9462
Uttarakhand,Choliya Dance,237177,11,2023,North,327209,30.0668,79.0193
West Bengal,Durga Puja Art,93111,11,2023,East,101800,22.9868,87.855
Delhi,Meenakari Craft,215431,11,2023,North,422865,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,247402,11,2023,North,552943,33.7782,76.5762
Lakshadweep,Shell Craft,170045,11,2023,South,151159,10.5667,72.6417
Andhra Pradesh,Kalamkari,158446,12,2023,South,190533,15.9129,79.74
Arunachal Pradesh,Monpa Mask,28403,12,2023,Northeast,22914,28.218,94.7278
Assam,Sattriya Dance,51704,12,2023,Northeast,57037,26.2006,92.9376
Bihar,Madhubani Painting,100133,12,2023,East,213338,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,115915,12,2023,Central,141911,21.2787,81.8661
Goa,Fugdi Dance,215083,12,2023,West,338764,15.2993,74.124
Gujarat,Garba,118736,12,2023,West,188688,22.2587,71.1924
Haryana,Charpai Weaving,127416,12,2023,North,129653,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,216867,12,2023,North,461671,31.1048,77.1734
Jharkhand,Dokra Metal Craft,80422,12,2023,East,27764,23.6102,85.2799
Karnataka,Yakshagana,340050,12,2023,South,419409,15.3173,75.7139
Kerala,Kathakali,156153,12,2023,South,236015,10.8505,76.2711
Madhya Pradesh,Bagh Print,218533,12,2023,Central,186322,23.4733,77.947
Maharashtra,Lavani Dance,251369,12,2023,West,407752,19.7515,75.7139
Manipur,Phanek Weaving,61099,12,2023,Northeast,67108,24.6637,93.9063
Meghalaya,Nongkrem Dance,79803,12,2023,Northeast,89415,25.467,91.3662
Mizoram,Puanchei Textiles,23503,12,2023,Northeast,26346,23.1645,92.9376
Nagaland,Wood Carving,46213,12,2023,Northeast,116544,26.1584,94.5624
Odisha,Odissi Dance,151700,12,2023,East,269142,20.9517,85.0985
Punjab,Phulkari Embroidery,111076,12,2023,North,111786,31.1471,75.3412
Rajasthan,Ghoomar Dance,308699,12,2023,North,642685,27.0238,74.2179
Sikkim,Carpet Weaving,84997,12,2023,Northeast,78172,27.533,88.5122
Tamil Nadu,Tanjore Painting,172259,12,2023,South,135682,11.1271,78.6569
Telangana,Nirmal Paintings,184558,12,2023,South,307610,18.1124,79.0193
Tripura,Hojagiri Dance,57293,12,2023,Northeast,44775,23.9408,91.9882
Uttar Pradesh,Chikankari,153898,12,2023,North,166105,26.8467,80.9462
Uttarakhand,Choliya Dance,248742,12,2023,North,236493,30.0668,79.0193
West Bengal,Kantha Stitch,60394,12,2023,East,83747,22.9868,87.855
Delhi,Zardozi Work,207543,12,2023,North,201668,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,177876,12,2023,North,258680,33.7782,76.5762
Lakshadweep,Lava Dance,219496,12,2023,South,111664,10.5667,72.6417
Andhra Pradesh,Budithi Brass Craft,184481,1,2024,South,232266,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,72423,1,2024,Northeast,92601,28.218,94.7278
Assam,Sattriya Dance,47407,1,2024,Northeast,56628,26.2006,92.9376
Bihar,Sujni Embroidery,103050,1,2024,East,98022,25.0961,85.3131
Chhattisgarh,Godna Art,109258,1,2024,Central,54906,21.2787,81.8661
Goa,Goan Lacework,231383,1,2024,West,187263,15.2993,74.124
Gujarat,Rogan Art,165709,1,2024,West,144794,22.2587,71.1924
Haryana,Charpai Weaving,50171,1,2024,North,48550,29.0588,76.0856
Himachal Pradesh,Kangra Painting,99566,1,2024,North,168329,31.1048,77.1734
Jharkhand,Sohrai Painting,106508,1,2024,East,48342,23.6102,85.2799
Karnataka,Yakshagana,165326,1,2024,South,256159,15.3173,75.7139
Kerala,Mohiniyattam,213662,1,2024,South,242121,10.8505,76.2711
Madhya Pradesh,Bagh Print,169030,1,2024,Central,84159,23.4733,77.947
Maharashtra,Paithani Sarees,186327,1,2024,West,269598,19.7515,75.7139
Manipur,Manipuri Dance,41744,1,2024,Northeast,29663,24.6637,93.9063
Meghalaya,Garo Wangala Dance,57923,1,2024,Northeast,91001,25.467,91.3662
Mizoram,Puanchei Textiles,59950,1,2024,Northeast,105229,23.1645,92.9376
Nagaland,Hornbill Festival Dances,57189,1,2024,Northeast,50515,26.1584,94.5624
Odisha,Pattachitra,155332,1,2024,East,171114,20.9517,85.0985
Punjab,Phulkari Embroidery,89707,1,2024,North,168946,31.1471,75.3412
Rajasthan,Blue Pottery,192653,1,2024,North,426560,27.0238,74.2179
Sikkim,Mask Dance,47794,1,2024,Northeast,26308,27.533,88.5122
Tamil Nadu,Bharatanatyam,230637,1,2024,South,213615,11.1271,78.6569
Telangana,Nirmal Paintings,187624,1,2024,South,114548,18.1124,79.0193
Tripura,Hojagiri Dance,54603,1,2024,Northeast,104031,23.9408,91.9882
Uttar Pradesh,Kathak Dance,286457,1,2024,North,415792,26.8467,80.9462
Uttarakhand,Choliya Dance,75691,1,2024,North,162382,30.0668,79.0193
West Bengal,Patachitra,147410,1,2024,East,174495,22.9868,87.855
Delhi,Meenakari Craft,191627,1,2024,North,388795,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,71462,1,2024,North,58665,33.7782,76.5762
Lakshadweep,Coral Craft,301999,1,2024,South,218881,10.5667,72.6417
Andhra Pradesh,Kalamkari,136703,2,2024,South,264704,15.9129,79.74
Arunachal Pradesh,Monpa Mask,131185,2,2024,Northeast,172126,28.218,94.7278
Assam,Bihu Dance,30891,2,2024,Northeast,34639,26.2006,92.9376
Bihar,Madhubani Painting,88640,2,2024,East,100223,25.0961,85.3131
Chhattisgarh,Godna Art,92841,2,2024,Central,130183,21.2787,81.8661
Goa,Dekni Dance,149793,2,2024,West,339661,15.2993,74.124
Gujarat,Rogan Art,261010,2,2024,West,158014,22.2587,71.1924
Haryana,Embroidery Craft,54500,2,2024,North,88768,29.0588,76.0856
Himachal Pradesh,Kangra Painting,116901,2,2024,North,86108,31.1048,77.1734
Jharkhand,Sohrai Painting,65684,2,2024,East,102110,23.6102,85.2799
Karnataka,Yakshagana,187252,2,2024,South,167775,15.3173,75.7139
Kerala,Mohiniyattam,178621,2,2024,South,119058,10.8505,76.2711
Madhya Pradesh,Bagh Print,69964,2,2024,Central,117534,23.4733,77.947
Maharashtra,Warli Painting,118411,2,2024,West,95972,19.7515,75.7139
Manipur,Longpi Pottery,50272,2,2024,Northeast,73134,24.6637,93.9063
Meghalaya,Garo Wangala Dance,56599,2,2024,Northeast,22818,25.467,91.3662
Mizoram,Mizo Bamboo Dance,49773,2,2024,Northeast,68260,23.1645,92.9376
Nagaland,Wood Carving,65769,2,2024,Northeast,55866,26.1584,94.5624
Odisha,Pattachitra,121128,2,2024,East,44339,20.9517,85.0985
Punjab,Jutti Making,43583,2,2024,North,42919,31.1471,75.3412
Rajasthan,Blue Pottery,243429,2,2024,North,309265,27.0238,74.2179
Sikkim,Thangka Painting,104167,2,2024,Northeast,73558,27.533,88.5122
Tamil Nadu,Tanjore Painting,130528,2,2024,South,70969,11.1271,78.6569
Telangana,Nirmal Paintings,125643,2,2024,South,63597,18.1124,79.0193
Tripura,Risa Textile Weaving,57039,2,2024,Northeast,38094,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,95310,2,2024,North,89760,26.8467,80.9462
Uttarakhand,Choliya Dance,121552,2,2024,North,319154,30.0668,79.0193
West Bengal,Durga Puja Art,90443,2,2024,East,164357,22.9868,87.855
Delhi,Zardozi Work,160176,2,2024,North,208863,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,84957,2,2024,North,133844,33.7782,76.5762
Lakshadweep,Lava Dance,172295,2,2024,South,285161,10.5667,72.6417
Andhra Pradesh,Budithi Brass Craft,221691,3,2024,South,313973,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,63563,3,2024,Northeast,64715,28.218,94.7278
Assam,Sattriya Dance,117165,3,2024,Northeast,124758,26.2006,92.9376
Bihar,Madhubani Painting,67260,3,2024,East,45479,25.0961,85.3131
Chhattisgarh,Panthi Dance,42286,3,2024,Central,70813,21.2787,81.8661
Goa,Dekni Dance,136089,3,2024,West,97915,15.2993,74.124
Gujarat,Rogan Art,136243,3,2024,West,164341,22.2587,71.1924
Haryana,Phag Dance,116847,3,2024,North,68969,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,303451,3,2024,North,480686,31.1048,77.1734
Jharkhand,Dokra Metal Craft,78282,3,2024,East,108684,23.6102,85.2799
Karnataka,Mysore Painting,243864,3,2024,South,246084,15.3173,75.7139
Kerala,Kathakali,157349,3,2024,South,120577,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,97874,3,2024,Central,188578,23.4733,77.947
Maharashtra,Warli Painting,138514,3,2024,West,154790,19.7515,75.7139
Manipur,Manipuri Dance,104985,3,2024,Northeast,94605,24.6637,93.9063
Meghalaya,Nongkrem Dance,66262,3,2024,Northeast,106257,25.467,91.3662
Mizoram,Cheraw Dance,77956,3,2024,Northeast,31002,23.1645,92.9376
Nagaland,Hornbill Festival Dances,68475,3,2024,Northeast,131611,26.1584,94.5624
Odisha,Applique Work,238912,3,2024,East,130409,20.9517,85.0985
Punjab,Phulkari Embroidery,110670,3,2024,North,103735,31.1471,75.3412
Rajasthan,Miniature Painting,176302,3,2024,North,80086,27.0238,74.2179
Sikkim,Mask Dance,105520,3,2024,Northeast,185684,27.533,88.5122
Tamil Nadu,Tanjore Painting,278905,3,2024,South,509029,11.1271,78.6569
Telangana,Nirmal Paintings,152891,3,2024,South,332650,18.1124,79.0193
Tripura,Risa Textile Weaving,70089,3,2024,Northeast,130732,23.9408,91.9882
Uttar Pradesh,Chikankari,94600,3,2024,North,155552,26.8467,80.9462
Uttarakhand,Ringal Craft,193310,3,2024,North,176802,30.0668,79.0193
West Bengal,Durga Puja Art,165904,3,2024,East,164632,22.9868,87.855
Delhi,Kathak Dance,155263,3,2024,North,179392,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,79109,3,2024,North,69463,33.7782,76.5762
Lakshadweep,Coral Craft,103891,3,2024,South,73866,10.5667,72.6417
Andhra Pradesh,Budithi Brass Craft,79971,4,2024,South,69100,15.9129,79.74
Arunachal Pradesh,Monpa Mask,66037,4,2024,Northeast,103022,28.218,94.7278
Assam,Assam Silk Weaving,225430,4,2024,Northeast,383995,26.2006,92.9376
Bihar,Sujni Embroidery,77077,4,2024,East,74077,25.0961,85.3131
Chhattisgarh,Panthi Dance,57153,4,2024,Central,50176,21.2787,81.8661
Goa,Dekni Dance,91281,4,2024,West,67319,15.2993,74.124
Gujarat,Rogan Art,71030,4,2024,West,104747,22.2587,71.1924
Haryana,Charpai Weaving,92589,4,2024,North,164974,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,105638,4,2024,North,183638,31.1048,77.1734
Jharkhand,Sohrai Painting,69001,4,2024,East,97976,23.6102,85.2799
Karnataka,Bidri Ware,157279,4,2024,South,255673,15.3173,75.7139
Kerala,Mohiniyattam,180463,4,2024,South,201474,10.8505,76.2711
Madhya Pradesh,Bagh Print,60705,4,2024,Central,48895,23.4733,77.947
Maharashtra,Paithani Sarees,150300,4,2024,West,95698,19.7515,75.7139
Manipur,Manipuri Dance,113181,4,2024,Northeast,77258,24.6637,93.9063
Meghalaya,Garo Wangala Dance,140625,4,2024,Northeast,218091,25.467,91.3662
Mizoram,Mizo Bamboo Dance,67763,4,2024,Northeast,145100,23.1645,92.9376
Nagaland,Naga Shawl Weaving,108921,4,2024,Northeast,111951,26.1584,94.5624
Odisha,Odissi Dance,109933,4,2024,East,262820,20.9517,85.0985
Punjab,Phulkari Embroidery,166421,4,2024,North,103264,31.1471,75.3412
Rajasthan,Blue Pottery,167327,4,2024,North,413644,27.0238,74.2179
Sikkim,Thangka Painting,101023,4,2024,Northeast,225420,27.533,88.5122
Tamil Nadu,Stone Carving,54238,4,2024,South,51832,11.1271,78.6569
Telangana,Perini Shivatandavam,104704,4,2024,South,115334,18.1124,79.0193
Tripura,Risa Textile Weaving,203924,4,2024,Northeast,256703,23.9408,91.9882
Uttar Pradesh,Chikankari,62056,4,2024,North,73098,26.8467,80.9462
Uttarakhand,Choliya Dance,159568,4,2024,North,224387,30.0668,79.0193
West Bengal,Durga Puja Art,156176,4,2024,East,135459,22.9868,87.855
Delhi,Kathak Dance,165236,4,2024,North,96222,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,207898,4,2024,North,377583,33.7782,76.5762
Lakshadweep,Lava Dance,97860,4,2024,South,54363,10.5667,72.6417
Andhra Pradesh,Kalamkari,87343,5,2024,South,95869,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,83677,5,2024,Northeast,55623,28.218,94.7278
Assam,Assam Silk Weaving,115707,5,2024,Northeast,55008,26.2006,92.9376
Bihar,Madhubani Painting,78674,5,2024,East,154802,25.0961,85.3131
Chhattisgarh,Godna Art,39471,5,2024,Central,53213,21.2787,81.8661
Goa,Dekni Dance,80755,5,2024,West,117937,15.2993,74.124
Gujarat,Rogan Art,102012,5,2024,West,135928,22.2587,71.1924
Haryana,Charpai Weaving,101927,5,2024,North,113920,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,203568,5,2024,North,228734,31.1048,77.1734
Jharkhand,Chhau Dance,62807,5,2024,East,36976,23.6102,85.2799
Karnataka,Bidri Ware,61051,5,2024,South,106856,15.3173,75.7139
Kerala,Kathakali,140016,5,2024,South,210955,10.8505,76.2711
Madhya Pradesh,Gond Art,43812,5,2024,Central,29323,23.4733,77.947
Maharashtra,Warli Painting,118057,5,2024,West,71874,19.7515,75.7139
Manipur,Manipuri Dance,83612,5,2024,Northeast,221510,24.6637,93.9063
Meghalaya,Garo Wangala Dance,167033,5,2024,Northeast,356137,25.467,91.3662
Mizoram,Mizo Bamboo Dance,101001,5,2024,Northeast,80826,23.1645,92.9376
Nagaland,Wood Carving,87529,5,2024,Northeast,77666,26.1584,94.5624
Odisha,Applique Work,26217,5,2024,East,14221,20.9517,85.0985
Punjab,Bhangra,65870,5,2024,North,114702,31.1471,75.3412
Rajasthan,Blue Pottery,348756,5,2024,North,703118,27.0238,74.2179
Sikkim,Mask Dance,184667,5,2024,Northeast,208418,27.533,88.5122
Tamil Nadu,Bharatanatyam,98875,5,2024,South,131580,11.1271,78.6569
Telangana,Nirmal Paintings,101116,5,2024,South,137921,18.1124,79.0193
Tripura,Risa Textile Weaving,240700,5,2024,Northeast,230041,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,245558,5,2024,North,223749,26.8467,80.9462
Uttarakhand,Ringal Craft,202908,5,2024,North,193924,30.0668,79.0193
West Bengal,Durga Puja Art,76111,5,2024,East,55287,22.9868,87.855
Delhi,Zardozi Work,245169,5,2024,North,127871,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,183284,5,2024,North,81752,33.7782,76.5762
Lakshadweep,Shell Craft,63432,5,2024,South,81363,10.5667,72.6417
Andhra Pradesh,Kuchipudi,78776,6,2024,South,65102,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,128645,6,2024,Northeast,106463,28.218,94.7278
Assam,Assam Silk Weaving,113150,6,2024,Northeast,200118,26.2006,92.9376
Bihar,Sujni Embroidery,74256,6,2024,East,117658,25.0961,85.3131
Chhattisgarh,Panthi Dance,33300,6,2024,Central,39309,21.2787,81.8661
Goa,Fugdi Dance,124832,6,2024,West,143874,15.2993,74.124
Gujarat,Garba,112018,6,2024,West,133007,22.2587,71.1924
Haryana,Phag Dance,71316,6,2024,North,119587,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,241306,6,2024,North,260339,31.1048,77.1734
Jharkhand,Chhau Dance,55242,6,2024,East,68116,23.6102,85.2799
Karnataka,Mysore Painting,96462,6,2024,South,160485,15.3173,75.7139
Kerala,Mohiniyattam,166461,6,2024,South,237168,10.8505,76.2711
Madhya Pradesh,Bagh Print,42267,6,2024,Central,40827,23.4733,77.947
Maharashtra,Warli Painting,78455,6,2024,West,90415,19.7515,75.7139
Manipur,Phanek Weaving,126702,6,2024,Northeast,53889,24.6637,93.9063
Meghalaya,Bamboo Craft,126381,6,2024,Northeast,134337,25.467,91.3662
Mizoram,Mizo Bamboo Dance,70852,6,2024,Northeast,80460,23.1645,92.9376
Nagaland,Hornbill Festival Dances,116008,6,2024,Northeast,190769,26.1584,94.5624
Odisha,Odissi Dance,69000,6,2024,East,109181,20.9517,85.0985
Punjab,Phulkari Embroidery,137259,6,2024,North,279051,31.1471,75.3412
Rajasthan,Miniature Painting,201648,6,2024,North,91548,27.0238,74.2179
Sikkim,Mask Dance,218238,6,2024,Northeast,164248,27.533,88.5122
Tamil Nadu,Bharatanatyam,152065,6,2024,South,340094,11.1271,78.6569
Telangana,Perini Shivatandavam,57688,6,2024,South,88918,18.1124,79.0193
Tripura,Hojagiri Dance,77653,6,2024,Northeast,56142,23.9408,91.9882
Uttar Pradesh,Kathak Dance,254626,6,2024,North,315157,26.8467,80.9462
Uttarakhand,Ringal Craft,215769,6,2024,North,407085,30.0668,79.0193
West Bengal,Patachitra,65354,6,2024,East,123532,22.9868,87.855
Delhi,Zardozi Work,147221,6,2024,North,98209,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,156708,6,2024,North,234629,33.7782,76.5762
Lakshadweep,Shell Craft,130199,6,2024,South,144573,10.5667,72.6417
Andhra Pradesh,Kuchipudi,64851,7,2024,South,85378,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,83353,7,2024,Northeast,63429,28.218,94.7278
Assam,Bihu Dance,179256,7,2024,Northeast,120342,26.2006,92.9376
Bihar,Madhubani Painting,61373,7,2024,East,43790,25.0961,85.3131
Chhattisgarh,Panthi Dance,50129,7,2024,Central,58533,21.2787,81.8661
Goa,Goan Lacework,196811,7,2024,West,99378,15.2993,74.124
Gujarat,Rogan Art,160524,7,2024,West,279100,22.2587,71.1924
Haryana,Phag Dance,46876,7,2024,North,44152,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,57954,7,2024,North,120425,31.1048,77.1734
Jharkhand,Chhau Dance,92173,7,2024,East,53962,23.6102,85.2799
Karnataka,Mysore Painting,187690,7,2024,South,108594,15.3173,75.7139
Kerala,Kathakali,142363,7,2024,South,158319,10.8505,76.2711
Madhya Pradesh,Bagh Print,108584,7,2024,Central,37117,23.4733,77.947
Maharashtra,Paithani Sarees,186683,7,2024,West,350247,19.7515,75.7139
Manipur,Manipuri Dance,46266,7,2024,Northeast,81396,24.6637,93.9063
Meghalaya,Nongkrem Dance,74564,7,2024,Northeast,102908,25.467,91.3662
Mizoram,Mizo Bamboo Dance,44262,7,2024,Northeast,23104,23.1645,92.9376
Nagaland,Hornbill Festival Dances,117095,7,2024,Northeast,266898,26.1584,94.5624
Odisha,Odissi Dance,109644,7,2024,East,78177,20.9517,85.0985
Punjab,Phulkari Embroidery,76499,7,2024,North,49803,31.1471,75.3412
Rajasthan,Miniature Painting,84467,7,2024,North,85733,27.0238,74.2179
Sikkim,Thangka Painting,50432,7,2024,Northeast,86184,27.533,88.5122
Tamil Nadu,Stone Carving,160129,7,2024,South,279958,11.1271,78.6569
Telangana,Perini Shivatandavam,48913,7,2024,South,92785,18.1124,79.0193
Tripura,Hojagiri Dance,41873,7,2024,Northeast,56287,23.9408,91.9882
Uttar Pradesh,Kathak Dance,58786,7,2024,North,36206,26.8467,80.9462
Uttarakhand,Aipan Art,166541,7,2024,North,226980,30.0668,79.0193
West Bengal,Kantha Stitch,150186,7,2024,East,102787,22.9868,87.855
Delhi,Zardozi Work,170611,7,2024,North,149967,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,110784,7,2024,North,91858,33.7782,76.5762
Lakshadweep,Lava Dance,143296,7,2024,South,284179,10.5667,72.6417
Andhra Pradesh,Budithi Brass Craft,180636,8,2024,South,254843,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,56157,8,2024,Northeast,74621,28.218,94.7278
Assam,Assam Silk Weaving,75996,8,2024,Northeast,104501,26.2006,92.9376
Bihar,Sujni Embroidery,79552,8,2024,East,52718,25.0961,85.3131
Chhattisgarh,Panthi Dance,67431,8,2024,Central,125453,21.2787,81.8661
Goa,Fugdi Dance,160769,8,2024,West,222533,15.2993,74.124
Gujarat,Garba,173542,8,2024,West,370208,22.2587,71.1924
Haryana,Charpai Weaving,50952,8,2024,North,64243,29.0588,76.0856
Himachal Pradesh,Kangra Painting,66675,8,2024,North,34414,31.1048,77.1734
Jharkhand,Dokra Metal Craft,66238,8,2024,East,94770,23.6102,85.2799
Karnataka,Bidri Ware,179795,8,2024,South,136969,15.3173,75.7139
Kerala,Mohiniyattam,242194,8,2024,South,255895,10.8505,76.2711
Madhya Pradesh,Gond Art,87929,8,2024,Central,114314,23.4733,77.947
Maharashtra,Paithani Sarees,124805,8,2024,West,182737,19.7515,75.7139
Manipur,Manipuri Dance,49126,8,2024,Northeast,25487,24.6637,93.9063
Meghalaya,Garo Wangala Dance,67615,8,2024,Northeast,115947,25.467,91.3662
Mizoram,Mizo Bamboo Dance,59967,8,2024,Northeast,104210,23.1645,92.9376
Nagaland,Naga Shawl Weaving,67348,8,2024,Northeast,21493,26.1584,94.5624
Odisha,Applique Work,156928,8,2024,East,108443,20.9517,85.0985
Punjab,Jutti Making,126372,8,2024,North,140842,31.1471,75.3412
Rajasthan,Miniature Painting,127673,8,2024,North,72995,27.0238,74.2179
Sikkim,Thangka Painting,71131,8,2024,Northeast,117689,27.533,88.5122
Tamil Nadu,Tanjore Painting,278030,8,2024,South,265928,11.1271,78.6569
Telangana,Nirmal Paintings,175208,8,2024,South,282632,18.1124,79.0193
Tripura,Hojagiri Dance,78726,8,2024,Northeast,156363,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,106321,8,2024,North,138577,26.8467,80.9462
Uttarakhand,Ringal Craft,78115,8,2024,North,185558,30.0668,79.0193
West Bengal,Kantha Stitch,163478,8,2024,East,279308,22.9868,87.855
Delhi,Meenakari Craft,59962,8,2024,North,82580,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,74348,8,2024,North,154680,33.7782,76.5762
Lakshadweep,Coral Craft,132242,8,2024,South,219061,10.5667,72.6417
Andhra Pradesh,Kuchipudi,99425,9,2024,South,114821,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,58405,9,2024,Northeast,45347,28.218,94.7278
Assam,Assam Silk Weaving,126087,9,2024,Northeast,154177,26.2006,92.9376
Bihar,Sujni Embroidery,91914,9,2024,East,96510,25.0961,85.3131
Chhattisgarh,Panthi Dance,65153,9,2024,Central,83858,21.2787,81.8661
Goa,Fugdi Dance,258845,9,2024,West,133937,15.2993,74.124
Gujarat,Garba,261994,9,2024,West,373230,22.2587,71.1924
Haryana,Charpai Weaving,86438,9,2024,North,73476,29.0588,76.0856
Himachal Pradesh,Kangra Painting,121757,9,2024,North,203026,31.1048,77.1734
Jharkhand,Dokra Metal Craft,94812,9,2024,East,71130,23.6102,85.2799
Karnataka,Bidri Ware,177096,9,2024,South,292298,15.3173,75.7139
Kerala,Kathakali,248723,9,2024,South,280848,10.8505,76.2711
Madhya Pradesh,Bagh Print,155109,9,2024,Central,195939,23.4733,77.947
Maharashtra,Lavani Dance,324176,9,2024,West,267133,19.7515,75.7139
Manipur,Phanek Weaving,76033,9,2024,Northeast,90031,24.6637,93.9063
Meghalaya,Bamboo Craft,44831,9,2024,Northeast,79472,25.467,91.3662
Mizoram,Puanchei Textiles,50079,9,2024,Northeast,34892,23.1645,92.9376
Nagaland,Wood Carving,70947,9,2024,Northeast,108236,26.1584,94.5624
Odisha,Pattachitra,248511,9,2024,East,402658,20.9517,85.0985
Punjab,Phulkari Embroidery,88410,9,2024,North,105423,31.1471,75.3412
Rajasthan,Miniature Painting,109023,9,2024,North,66655,27.0238,74.2179
Sikkim,Thangka Painting,129036,9,2024,Northeast,103796,27.533,88.5122
Tamil Nadu,Bharatanatyam,260312,9,2024,South,284114,11.1271,78.6569
Telangana,Bidri Craft,137543,9,2024,South,169228,18.1124,79.0193
Tripura,Risa Textile Weaving,123798,9,2024,Northeast,282103,23.9408,91.9882
Uttar Pradesh,Chikankari,193612,9,2024,North,156500,26.8467,80.9462
Uttarakhand,Choliya Dance,176331,9,2024,North,212968,30.0668,79.0193
West Bengal,Kantha Stitch,151624,9,2024,East,170543,22.9868,87.855
Delhi,Kathak Dance,85974,9,2024,North,145289,28.7041,77.1025
Jammu and Kashmir,Walnut Wood Carving,130223,9,2024,North,136826,33.7782,76.5762
Lakshadweep,Lava Dance,351836,9,2024,South,238626,10.5667,72.6417
Andhra Pradesh,Kalamkari,100451,10,2024,South,102548,15.9129,79.74
Arunachal Pradesh,Monpa Mask,106934,10,2024,Northeast,200059,28.218,94.7278
Assam,Sattriya Dance,115801,10,2024,Northeast,185764,26.2006,92.9376
Bihar,Madhubani Painting,186845,10,2024,East,344573,25.0961,85.3131
Chhattisgarh,Panthi Dance,164132,10,2024,Central,195645,21.2787,81.8661
Goa,Goan Lacework,291469,10,2024,West,321593,15.2993,74.124
Gujarat,Rogan Art,152376,10,2024,West,230656,22.2587,71.1924
Haryana,Charpai Weaving,95895,10,2024,North,182068,29.0588,76.0856
Himachal Pradesh,Kangra Painting,222253,10,2024,North,428087,31.1048,77.1734
Jharkhand,Sohrai Painting,156805,10,2024,East,87763,23.6102,85.2799
Karnataka,Mysore Painting,134190,10,2024,South,155747,15.3173,75.7139
Kerala,Aranmula Kannadi,300046,10,2024,South,340235,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,177251,10,2024,Central,157818,23.4733,77.947
Maharashtra,Warli Painting,271058,10,2024,West,209193,19.7515,75.7139
