state,art_form,tourist_visits,month,year,region,funding_received,latitude,longitude
Mizoram,Mizo Bamboo Dance,26661,12,2023,Northeast,17053,23.1645,92.9376
Nagaland,Wood Carving,62283,12,2023,Northeast,27248,26.1584,94.5624
Odisha,Odissi Dance,322615,12,2023,East,319162,20.9517,85.0985
Punjab,Bhangra,179969,12,2023,North,191037,31.1471,75.3412
Rajasthan,Ghoomar Dance,217071,12,2023,North,245672,27.0238,74.2179
Sikkim,Mask Dance,78750,12,2023,Northeast,62292,27.533,88.5122
Tamil Nadu,Tanjore Painting,270240,12,2023,South,348870,11.1271,78.6569
Telangana,Perini Shivatandavam,72207,12,2023,South,173913,18.1124,79.0193
Tripura,Hojagiri Dance,76182,12,2023,Northeast,187801,23.9408,91.9882
Uttar Pradesh,Chikankari,302116,12,2023,North,622529,26.8467,80.9462
Uttarakhand,Ringal Craft,193821,12,2023,North,287596,30.0668,79.0193
West Bengal,Kantha Stitch,105274,12,2023,East,269401,22.9868,87.855
Delhi,Meenakari Craft,362232,12,2023,North,299515,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,332691,12,2023,North,429470,33.7782,76.5762
Andhra Pradesh,Kuchipudi,143427,1,2024,South,75070,15.9129,79.74
Arunachal Pradesh,Monpa Mask,36692,1,2024,Northeast,23746,28.218,94.7278
Assam,Sattriya Dance,79416,1,2024,Northeast,43989,26.2006,92.9376
Bihar,Sujni Embroidery,104210,1,2024,East,89707,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,150363,1,2024,Central,129943,21.2787,81.8661
Goa,Dekni Dance,206175,1,2024,West,141804,15.2993,74.124
Gujarat,Patola Weaving,200953,1,2024,West,217174,22.2587,71.1924
Haryana,Phag Dance,49079,1,2024,North,31408,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,143565,1,2024,North,106570,31.1048,77.1734
Jharkhand,Dokra Metal Craft,76582,1,2024,East,166088,23.6102,85.2799
Karnataka,Bidri Ware,169165,1,2024,South,88658,15.3173,75.7139
Kerala,Aranmula Kannadi,128206,1,2024,South,182222,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,95663,1,2024,Central,106438,23.4733,77.947
Maharashtra,Paithani Sarees,279622,1,2024,West,236107,19.7515,75.7139
Manipur,Phanek Weaving,29224,1,2024,Northeast,52264,24.6637,93.9063
Meghalaya,Bamboo Craft,83965,1,2024,Northeast,90157,25.467,91.3662
Mizoram,Cheraw Dance,79520,1,2024,Northeast,167337,23.1645,92.9376
Nagaland,Wood Carving,70985,1,2024,Northeast,179237,26.1584,94.5624
Odisha,Applique Work,169151,1,2024,East,246920,20.9517,85.0985
Punjab,Bhangra,93862,1,2024,North,126419,31.1471,75.3412
Rajasthan,Miniature Painting,125124,1,2024,North,107517,27.0238,74.2179
Sikkim,Mask Dance,42554,1,2024,Northeast,53847,27.533,88.5122
Tamil Nadu,Tanjore Painting,303769,1,2024,South,597153,11.1271,78.6569
Telangana,Perini Shivatandavam,271319,1,2024,South,232480,18.1124,79.0193
Tripura,Risa Textile Weaving,38439,1,2024,Northeast,32829,23.9408,91.9882
Uttar Pradesh,Kathak Dance,169084,1,2024,North,190907,26.8467,80.9462
Uttarakhand,Ringal Craft,121019,1,2024,North,240992,30.0668,79.0193
West Bengal,Kantha Stitch,176021,1,2024,East,230098,22.9868,87.855
Delhi,Kathak Dance,212450,1,2024,North,366955,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,139723,1,2024,North,260209,33.7782,76.5762
Andhra Pradesh,Kuchipudi,87969,2,2024,South,120285,15.9129,79.74
Arunachal Pradesh,Monpa Mask,61410,2,2024,Northeast,85189,28.218,94.7278
Assam,Sattriya Dance,97823,2,2024,Northeast,94974,26.2006,92.9376
Bihar,Madhubani Painting,129714,2,2024,East,112235,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,66667,2,2024,Central,107067,21.2787,81.8661
Goa,Fugdi Dance,150705,2,2024,West,111005,15.2993,74.124
Gujarat,Patola Weaving,162065,2,2024,West,176014,22.2587,71.1924
Haryana,Charpai Weaving,74862,2,2024,North,132209,29.0588,76.0856
Himachal Pradesh,Kangra Painting,171407,2,2024,North,160061,31.1048,77.1734
Jharkhand,Dokra Metal Craft,119693,2,2024,East,58339,23.6102,85.2799
Karnataka,Yakshagana,218384,2,2024,South,458605,15.3173,75.7139
Kerala,Kathakali,164619,2,2024,South,248320,10.8505,76.2711
Madhya Pradesh,Gond Art,84382,2,2024,Central,83326,23.4733,77.947
Maharashtra,Paithani Sarees,51474,2,2024,West,96917,19.7515,75.7139
Manipur,Manipuri Dance,113501,2,2024,Northeast,168921,24.6637,93.9063
Meghalaya,Nongkrem Dance,65474,2,2024,Northeast,93555,25.467,91.3662
Mizoram,Mizo Bamboo Dance,40221,2,2024,Northeast,18527,23.1645,92.9376
Nagaland,Naga Shawl Weaving,51776,2,2024,Northeast,73623,26.1584,94.5624
Odisha,Pattachitra,62413,2,2024,East,79767,20.9517,85.0985
Punjab,Jutti Making,109354,2,2024,North,128606,31.1471,75.3412
Rajasthan,Blue Pottery,129114,2,2024,North,115235,27.0238,74.2179
Sikkim,Carpet Weaving,90146,2,2024,Northeast,178405,27.533,88.5122
Tamil Nadu,Stone Carving,208686,2,2024,South,368324,11.1271,78.6569
Telangana,Perini Shivatandavam,170629,2,2024,South,252455,18.1124,79.0193
Tripura,Risa Textile Weaving,46028,2,2024,Northeast,34153,23.9408,91.9882
Uttar Pradesh,Kathak Dance,93648,2,2024,North,44674,26.8467,80.9462
Uttarakhand,Aipan Art,78985,2,2024,North,95839,30.0668,79.0193
West Bengal,Patachitra,148919,2,2024,East,356155,22.9868,87.855
Delhi,Zardozi Work,78759,2,2024,North,147817,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,56049,2,2024,North,93131,33.7782,76.5762
Andhra Pradesh,Kalamkari,204820,3,2024,South,389467,15.9129,79.74
Arunachal Pradesh,Wancho Wood Carving,120611,3,2024,Northeast,191589,28.218,94.7278
Assam,Sattriya Dance,105610,3,2024,Northeast,55167,26.2006,92.9376
Bihar,Manjusha Art,116763,3,2024,East,292024,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,64637,3,2024,Central,51733,21.2787,81.8661
Goa,Fugdi Dance,111109,3,2024,West,165028,15.2993,74.124
Gujarat,Patola Weaving,86770,3,2024,West,75668,22.2587,71.1924
Haryana,Phag Dance,76854,3,2024,North,138503,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,219459,3,2024,North,303290,31.1048,77.1734
Jharkhand,Dokra Metal Craft,100609,3,2024,East,117850,23.6102,85.2799
Karnataka,Yakshagana,157689,3,2024,South,135492,15.3173,75.7139
Kerala,Mohiniyattam,121780,3,2024,South,124169,10.8505,76.2711
Madhya Pradesh,Bagh Print,111468,3,2024,Central,58780,23.4733,77.947
Maharashtra,Paithani Sarees,182099,3,2024,West,212842,19.7515,75.7139
Manipur,Manipuri Dance,61776,3,2024,Northeast,105648,24.6637,93.9063
Meghalaya,Nongkrem Dance,90678,3,2024,Northeast,84563,25.467,91.3662
Mizoram,Mizo Bamboo Dance,73807,3,2024,Northeast,85711,23.1645,92.9376
Nagaland,Hornbill Festival Dances,64030,3,2024,Northeast,92432,26.1584,94.5624
Odisha,Odissi Dance,79370,3,2024,East,168944,20.9517,85.0985
Punjab,Bhangra,84081,3,2024,North,117750,31.1471,75.3412
Rajasthan,Miniature Painting,150256,3,2024,North,113051,27.0238,74.2179
Sikkim,Carpet Weaving,105361,3,2024,Northeast,195728,27.533,88.5122
Tamil Nadu,Stone Carving,250997,3,2024,South,348128,11.1271,78.6569
Telangana,Perini Shivatandavam,158847,3,2024,South,204856,18.1124,79.0193
Tripura,Hojagiri Dance,72288,3,2024,Northeast,162258,23.9408,91.9882
Uttar Pradesh,Chikankari,261273,3,2024,North,224206,26.8467,80.9462
Uttarakhand,Choliya Dance,100565,3,2024,North,71667,30.0668,79.0193
West Bengal,Patachitra,143199,3,2024,East,274724,22.9868,87.855
Delhi,Meenakari Craft,130125,3,2024,North,98659,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,41044,3,2024,North,55335,33.7782,76.5762
Andhra Pradesh,Budithi Brass Craft,83612,4,2024,South,66712,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,71742,4,2024,Northeast,103356,28.218,94.7278
Assam,Sattriya Dance,88140,4,2024,Northeast,139262,26.2006,92.9376
Bihar,Sujni Embroidery,69375,4,2024,East,112509,25.0961,85.3131
Chhattisgarh,Godna Art,44958,4,2024,Central,31245,21.2787,81.8661
Goa,Goan Lacework,64408,4,2024,West,52338,15.2993,74.124
Gujarat,Patola Weaving,111204,4,2024,West,161224,22.2587,71.1924
Haryana,Phag Dance,112049,4,2024,North,262438,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,245885,4,2024,North,361843,31.1048,77.1734
Jharkhand,Dokra Metal Craft,62664,4,2024,East,115011,23.6102,85.2799
Karnataka,Yakshagana,85729,4,2024,South,84116,15.3173,75.7139
Kerala,Mohiniyattam,158463,4,2024,South,90481,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,43566,4,2024,Central,47524,23.4733,77.947
Maharashtra,Paithani Sarees,147357,4,2024,West,192749,19.7515,75.7139
Manipur,Manipuri Dance,71853,4,2024,Northeast,76720,24.6637,93.9063
Meghalaya,Nongkrem Dance,57028,4,2024,Northeast,51519,25.467,91.3662
Mizoram,Cheraw Dance,71908,4,2024,Northeast,78538,23.1645,92.9376
Nagaland,Hornbill Festival Dances,59738,4,2024,Northeast,87016,26.1584,94.5624
Odisha,Odissi Dance,66072,4,2024,East,57743,20.9517,85.0985
Punjab,Jutti Making,108365,4,2024,North,171685,31.1471,75.3412
Rajasthan,Miniature Painting,160568,4,2024,North,131172,27.0238,74.2179
Sikkim,Mask Dance,97282,4,2024,Northeast,162248,27.533,88.5122
Tamil Nadu,Tanjore Painting,187171,4,2024,South,330784,11.1271,78.6569
Telangana,Perini Shivatandavam,90650,4,2024,South,58168,18.1124,79.0193
Tripura,Hojagiri Dance,69404,4,2024,Northeast,91324,23.9408,91.9882
Uttar Pradesh,Kathak Dance,219179,4,2024,North,215997,26.8467,80.9462
Uttarakhand,Aipan Art,98542,4,2024,North,178523,30.0668,79.0193
West Bengal,Patachitra,75415,4,2024,East,51027,22.9868,87.855
Delhi,Kathak Dance,183326,4,2024,North,339825,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,180694,4,2024,North,245048,33.7782,76.5762
Andhra Pradesh,Kuchipudi,39329,5,2024,South,58494,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,157878,5,2024,Northeast,227863,28.218,94.7278
Assam,Assam Silk Weaving,103159,5,2024,Northeast,167920,26.2006,92.9376
Bihar,Sujni Embroidery,49578,5,2024,East,27020,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,64773,5,2024,Central,56487,21.2787,81.8661
Goa,Dekni Dance,119911,5,2024,West,161296,15.2993,74.124
Gujarat,Rogan Art,118033,5,2024,West,121398,22.2587,71.1924
Haryana,Phag Dance,75469,5,2024,North,55953,29.0588,76.0856
Himachal Pradesh,Kangra Painting,217399,5,2024,North,321143,31.1048,77.1734
Jharkhand,Sohrai Painting,64501,5,2024,East,39079,23.6102,85.2799
Karnataka,Yakshagana,139609,5,2024,South,133573,15.3173,75.7139
Kerala,Kathakali,129039,5,2024,South,69488,10.8505,76.2711
Madhya Pradesh,Bagh Print,71799,5,2024,Central,70745,23.4733,77.947
Maharashtra,Lavani Dance,78661,5,2024,West,48926,19.7515,75.7139
Manipur,Manipuri Dance,110988,5,2024,Northeast,251316,24.6637,93.9063
Meghalaya,Nongkrem Dance,164647,5,2024,Northeast,257271,25.467,91.3662
Mizoram,Puanchei Textiles,124381,5,2024,Northeast,225466,23.1645,92.9376
Nagaland,Wood Carving,95045,5,2024,Northeast,183996,26.1584,94.5624
Odisha,Odissi Dance,74822,5,2024,East,128807,20.9517,85.0985
Punjab,Phulkari Embroidery,170292,5,2024,North,253530,31.1471,75.3412
Rajasthan,Miniature Painting,323913,5,2024,North,278473,27.0238,74.2179
Sikkim,Thangka Painting,100214,5,2024,Northeast,114144,27.533,88.5122
Tamil Nadu,Tanjore Painting,130376,5,2024,South,119612,11.1271,78.6569
Telangana,Nirmal Paintings,86392,5,2024,South,97361,18.1124,79.0193
Tripura,Bamboo Craft,133732,5,2024,Northeast,161652,23.9408,91.9882
Uttar Pradesh,Chikankari,262578,5,2024,North,398075,26.8467,80.9462
Uttarakhand,Aipan Art,108097,5,2024,North,144913,30.0668,79.0193
West Bengal,Durga Puja Art,71023,5,2024,East,59572,22.9868,87.855
Delhi,Zardozi Work,146535,5,2024,North,228645,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,184813,5,2024,North,153182,33.7782,76.5762
Andhra Pradesh,Kalamkari,41351,6,2024,South,34173,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,95604,6,2024,Northeast,67051,28.218,94.7278
Assam,Assam Silk Weaving,182348,6,2024,Northeast,253359,26.2006,92.9376
Bihar,Manjusha Art,54249,6,2024,East,45745,25.0961,85.3131
Chhattisgarh,Godna Art,39153,6,2024,Central,63140,21.2787,81.8661
Goa,Dekni Dance,65191,6,2024,West,137042,15.2993,74.124
Gujarat,Garba,31037,6,2024,West,32089,22.2587,71.1924
Haryana,Embroidery Craft,82272,6,2024,North,75069,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,197196,6,2024,North,233515,31.1048,77.1734
Jharkhand,Chhau Dance,23605,6,2024,East,20088,23.6102,85.2799
Karnataka,Bidri Ware,68556,6,2024,South,160322,15.3173,75.7139
Kerala,Aranmula Kannadi,74147,6,2024,South,158320,10.8505,76.2711
Madhya Pradesh,Gond Art,62701,6,2024,Central,88064,23.4733,77.947
Maharashtra,Lavani Dance,68308,6,2024,West,35379,19.7515,75.7139
Manipur,Longpi Pottery,105474,6,2024,Northeast,137608,24.6637,93.9063
Meghalaya,Bamboo Craft,107812,6,2024,Northeast,193810,25.467,91.3662
Mizoram,Puanchei Textiles,69531,6,2024,Northeast,53609,23.1645,92.9376
Nagaland,Hornbill Festival Dances,132923,6,2024,Northeast,126357,26.1584,94.5624
Odisha,Odissi Dance,56517,6,2024,East,49356,20.9517,85.0985
Punjab,Phulkari Embroidery,206182,6,2024,North,211849,31.1471,75.3412
Rajasthan,Blue Pottery,232322,6,2024,North,437163,27.0238,74.2179
Sikkim,Carpet Weaving,172726,6,2024,Northeast,249295,27.533,88.5122
Tamil Nadu,Tanjore Painting,90827,6,2024,South,56423,11.1271,78.6569
Telangana,Nirmal Paintings,54263,6,2024,South,92927,18.1124,79.0193
Tripura,Risa Textile Weaving,49407,6,2024,Northeast,45855,23.9408,91.9882
Uttar Pradesh,Chikankari,150644,6,2024,North,214576,26.8467,80.9462
Uttarakhand,Choliya Dance,108730,6,2024,North,67765,30.0668,79.0193
West Bengal,Kantha Stitch,124159,6,2024,East,153210,22.9868,87.855
Delhi,Zardozi Work,209995,6,2024,North,144872,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,250397,6,2024,North,184323,33.7782,76.5762
Andhra Pradesh,Budithi Brass Craft,128324,7,2024,South,187663,15.9129,79.74
Arunachal Pradesh,Monpa Mask,77752,7,2024,Northeast,68134,28.218,94.7278
Assam,Sattriya Dance,94507,7,2024,Northeast,69184,26.2006,92.9376
Bihar,Manjusha Art,61805,7,2024,East,112939,25.0961,85.3131
Chhattisgarh,Godna Art,43983,7,2024,Central,71638,21.2787,81.8661
Goa,Goan Lacework,167656,7,2024,West,184270,15.2993,74.124
Gujarat,Garba,72846,7,2024,West,78002,22.2587,71.1924
Haryana,Phag Dance,62358,7,2024,North,114423,29.0588,76.0856
Himachal Pradesh,Kangra Painting,105798,7,2024,North,212017,31.1048,77.1734
Jharkhand,Sohrai Painting,89284,7,2024,East,137292,23.6102,85.2799
Karnataka,Yakshagana,110432,7,2024,South,104258,15.3173,75.7139
Kerala,Mohiniyattam,195085,7,2024,South,234335,10.8505,76.2711
Madhya Pradesh,Bagh Print,150669,7,2024,Central,188769,23.4733,77.947
Maharashtra,Lavani Dance,140515,7,2024,West,74731,19.7515,75.7139
Manipur,Phanek Weaving,76948,7,2024,Northeast,43476,24.6637,93.9063
Meghalaya,Garo Wangala Dance,106575,7,2024,Northeast,246949,25.467,91.3662
Mizoram,Puanchei Textiles,43272,7,2024,Northeast,64547,23.1645,92.9376
Nagaland,Naga Shawl Weaving,46953,7,2024,Northeast,61687,26.1584,94.5624
Odisha,Odissi Dance,107688,7,2024,East,146482,20.9517,85.0985
Punjab,Jutti Making,104526,7,2024,North,182208,31.1471,75.3412
Rajasthan,Ghoomar Dance,120948,7,2024,North,139450,27.0238,74.2179
Sikkim,Thangka Painting,93717,7,2024,Northeast,95377,27.533,88.5122
Tamil Nadu,Bharatanatyam,135301,7,2024,South,210304,11.1271,78.6569
Telangana,Perini Shivatandavam,112289,7,2024,South,103762,18.1124,79.0193
Tripura,Hojagiri Dance,72485,7,2024,Northeast,73788,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,154103,7,2024,North,126887,26.8467,80.9462
Uttarakhand,Aipan Art,284362,7,2024,North,319587,30.0668,79.0193
West Bengal,Durga Puja Art,153512,7,2024,East,337962,22.9868,87.855
Delhi,Meenakari Craft,91421,7,2024,North,99143,28.7041,77.1025
Jammu and Kashmir,Pashmina Weaving,104339,7,2024,North,69634,33.7782,76.5762
Andhra Pradesh,Kuchipudi,110729,8,2024,South,105336,15.9129,79.74
Arunachal Pradesh,Monpa Mask,88203,8,2024,Northeast,55506,28.218,94.7278
Assam,Sattriya Dance,96071,8,2024,Northeast,57814,26.2006,92.9376
Bihar,Manjusha Art,65645,8,2024,East,170610,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,69705,8,2024,Central,57636,21.2787,81.8661
Goa,Fugdi Dance,111992,8,2024,West,107644,15.2993,74.124
Gujarat,Garba,181029,8,2024,West,275360,22.2587,71.1924
Haryana,Phag Dance,43644,8,2024,North,123089,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,88514,8,2024,North,60753,31.1048,77.1734
Jharkhand,Chhau Dance,77875,8,2024,East,48649,23.6102,85.2799
Karnataka,Bidri Ware,146521,8,2024,South,215243,15.3173,75.7139
Kerala,Kathakali,194601,8,2024,South,327901,10.8505,76.2711
Madhya Pradesh,Chanderi Weaving,152297,8,2024,Central,95407,23.4733,77.947
Maharashtra,Lavani Dance,157208,8,2024,West,178439,19.7515,75.7139
Manipur,Phanek Weaving,47631,8,2024,Northeast,76184,24.6637,93.9063
Meghalaya,Nongkrem Dance,77329,8,2024,Northeast,112977,25.467,91.3662
Mizoram,Puanchei Textiles,68081,8,2024,Northeast,62896,23.1645,92.9376
Nagaland,Naga Shawl Weaving,33573,8,2024,Northeast,59411,26.1584,94.5624
Odisha,Pattachitra,284572,8,2024,East,621509,20.9517,85.0985
Punjab,Bhangra,70663,8,2024,North,124971,31.1471,75.3412
Rajasthan,Miniature Painting,68990,8,2024,North,132757,27.0238,74.2179
Sikkim,Mask Dance,107591,8,2024,Northeast,111782,27.533,88.5122
Tamil Nadu,Tanjore Painting,202769,8,2024,South,421715,11.1271,78.6569
Telangana,Bidri Craft,125048,8,2024,South,106910,18.1124,79.0193
Tripura,Hojagiri Dance,48266,8,2024,Northeast,26722,23.9408,91.9882
Uttar Pradesh,Kathak Dance,145087,8,2024,North,130153,26.8467,80.9462
Uttarakhand,Aipan Art,59069,8,2024,North,106071,30.0668,79.0193
West Bengal,Durga Puja Art,185766,8,2024,East,134942,22.9868,87.855
Delhi,Kathak Dance,67518,8,2024,North,81951,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,80746,8,2024,North,116802,33.7782,76.5762
Andhra Pradesh,Kalamkari,129208,9,2024,South,130025,15.9129,79.74
Arunachal Pradesh,Monpa Mask,73857,9,2024,Northeast,90745,28.218,94.7278
Assam,Assam Silk Weaving,79103,9,2024,Northeast,206431,26.2006,92.9376
Bihar,Manjusha Art,91272,9,2024,East,49898,25.0961,85.3131
Chhattisgarh,Panthi Dance,81302,9,2024,Central,177947,21.2787,81.8661
Goa,Fugdi Dance,321143,9,2024,West,741445,15.2993,74.124
Gujarat,Rogan Art,149558,9,2024,West,191551,22.2587,71.1924
Haryana,Charpai Weaving,77821,9,2024,North,57638,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,108926,9,2024,North,97767,31.1048,77.1734
Jharkhand,Dokra Metal Craft,144730,9,2024,East,194594,23.6102,85.2799
Karnataka,Yakshagana,408024,9,2024,South,257448,15.3173,75.7139
Kerala,Mohiniyattam,198964,9,2024,South,132514,10.8505,76.2711
Madhya Pradesh,Bagh Print,143256,9,2024,Central,151876,23.4733,77.947
Maharashtra,Warli Painting,196676,9,2024,West,149627,19.7515,75.7139
Manipur,Manipuri Dance,53896,9,2024,Northeast,89148,24.6637,93.9063
Meghalaya,Nongkrem Dance,71742,9,2024,Northeast,131759,25.467,91.3662
Mizoram,Puanchei Textiles,63253,9,2024,Northeast,82487,23.1645,92.9376
Nagaland,Naga Shawl Weaving,68554,9,2024,Northeast,166491,26.1584,94.5624
Odisha,Odissi Dance,162798,9,2024,East,89841,20.9517,85.0985
Punjab,Jutti Making,287048,9,2024,North,408394,31.1471,75.3412
Rajasthan,Miniature Painting,100877,9,2024,North,210993,27.0238,74.2179
Sikkim,Carpet Weaving,87637,9,2024,Northeast,128475,27.533,88.5122
Tamil Nadu,Bharatanatyam,129258,9,2024,South,221682,11.1271,78.6569
Telangana,Bidri Craft,160935,9,2024,South,198358,18.1124,79.0193
Tripura,Bamboo Craft,65976,9,2024,Northeast,134566,23.9408,91.9882
Uttar Pradesh,Lucknow Zardozi,183474,9,2024,North,245293,26.8467,80.9462
Uttarakhand,Choliya Dance,59499,9,2024,North,110782,30.0668,79.0193
West Bengal,Kantha Stitch,205446,9,2024,East,121605,22.9868,87.855
Delhi,Kathak Dance,161978,9,2024,North,234983,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,75101,9,2024,North,65137,33.7782,76.5762
Andhra Pradesh,Budithi Brass Craft,195586,10,2024,South,347725,15.9129,79.74
Arunachal Pradesh,Monpa Mask,61498,10,2024,Northeast,121164,28.218,94.7278
Assam,Bihu Dance,86693,10,2024,Northeast,215236,26.2006,92.9376
Bihar,Sujni Embroidery,118933,10,2024,East,195241,25.0961,85.3131
Chhattisgarh,Panthi Dance,135564,10,2024,Central,247475,21.2787,81.8661
Goa,Dekni Dance,193023,10,2024,West,106771,15.2993,74.124
Gujarat,Rogan Art,177902,10,2024,West,285952,22.2587,71.1924
Haryana,Charpai Weaving,114728,10,2024,North,247641,29.0588,76.0856
Himachal Pradesh,Chamba Rumal,134032,10,2024,North,170688,31.1048,77.1734
Jharkhand,Chhau Dance,81385,10,2024,East,130731,23.6102,85.2799
Karnataka,Mysore Painting,176554,10,2024,South,213596,15.3173,75.7139
Kerala,Mohiniyattam,169372,10,2024,South,297871,10.8505,76.2711
Madhya Pradesh,Gond Art,144439,10,2024,Central,166578,23.4733,77.947
Maharashtra,Warli Painting,187346,10,2024,West,193037,19.7515,75.7139
Manipur,Longpi Pottery,53337,10,2024,Northeast,62072,24.6637,93.9063
Meghalaya,Nongkrem Dance,74015,10,2024,Northeast,98509,25.467,91.3662
Mizoram,Cheraw Dance,70778,10,2024,Northeast,116901,23.1645,92.9376
Nagaland,Wood Carving,126880,10,2024,Northeast,92038,26.1584,94.5624
Odisha,Odissi Dance,200007,10,2024,East,219025,20.9517,85.0985
Punjab,Jutti Making,110019,10,2024,North,37365,31.1471,75.3412
Rajasthan,Miniature Painting,104034,10,2024,North,105727,27.0238,74.2179
Sikkim,Thangka Painting,137231,10,2024,Northeast,121328,27.533,88.5122
Tamil Nadu,Stone Carving,119606,10,2024,South,210248,11.1271,78.6569
Telangana,Bidri Craft,165876,10,2024,South,303371,18.1124,79.0193
Tripura,Risa Textile Weaving,104747,10,2024,Northeast,199821,23.9408,91.9882
Uttar Pradesh,Chikankari,287700,10,2024,North,651589,26.8467,80.9462
Uttarakhand,Choliya Dance,180501,10,2024,North,118647,30.0668,79.0193
West Bengal,Kantha Stitch,204682,10,2024,East,137137,22.9868,87.855
Delhi,Kathak Dance,252956,10,2024,North,600760,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,134389,10,2024,North,147375,33.7782,76.5762
Andhra Pradesh,Budithi Brass Craft,131370,11,2024,South,209553,15.9129,79.74
Arunachal Pradesh,Thangka Paintings,91134,11,2024,Northeast,52106,28.218,94.7278
Assam,Sattriya Dance,58913,11,2024,Northeast,80059,26.2006,92.9376
Bihar,Manjusha Art,125818,11,2024,East,156572,25.0961,85.3131
Chhattisgarh,Bell Metal Craft,158533,11,2024,Central,261248,21.2787,81.8661
Goa,Fugdi Dance,224228,11,2024,West,418834,15.2993,74.124
Gujarat,Garba,182376,11,2024,West,134584,22.2587,71.1924
Haryana,Phag Dance,58877,11,2024,North,47456,29.0588,76.0856
Himachal Pradesh,Kangra Painting,188188,11,2024,North,114805,31.1048,77.1734
Jharkhand,Dokra Metal Craft,42699,11,2024,East,53870,23.6102,85.2799
Karnataka,Bidri Ware,114976,11,2024,South,154536,15.3173,75.7139
Kerala,Kathakali,381911,11,2024,South,518107,10.8505,76.2711
Madhya Pradesh,Bagh Print,216958,11,2024,Central,291309,23.4733,77.947
Maharashtra,Warli Painting,133913,11,2024,West,126715,19.7515,75.7139
Manipur,Manipuri Dance,76384,11,2024,Northeast,75677,24.6637,93.9063
Meghalaya,Bamboo Craft,70756,11,2024,Northeast,103606,25.467,91.3662
Mizoram,Puanchei Textiles,47090,11,2024,Northeast,73195,23.1645,92.9376
Nagaland,Wood Carving,53034,11,2024,Northeast,79939,26.1584,94.5624
Odisha,Odissi Dance,149135,11,2024,East,157156,20.9517,85.0985
Punjab,Jutti Making,84056,11,2024,North,57593,31.1471,75.3412
Rajasthan,Ghoomar Dance,296357,11,2024,North,457132,27.0238,74.2179
Sikkim,Mask Dance,112664,11,2024,Northeast,182830,27.533,88.5122
Tamil Nadu,Bharatanatyam,317853,11,2024,South,258517,11.1271,78.6569
Telangana,Nirmal Paintings,308533,11,2024,South,415078,18.1124,79.0193
Tripura,Bamboo Craft,103679,11,2024,Northeast,91644,23.9408,91.9882
Uttar Pradesh,Chikankari,185735,11,2024,North,67396,26.8467,80.9462
Uttarakhand,Ringal Craft,151698,11,2024,North,82846,30.0668,79.0193
West Bengal,Patachitra,102065,11,2024,East,109583,22.9868,87.855
Delhi,Meenakari Craft,280744,11,2024,North,339591,28.7041,77.1025
Jammu and Kashmir,Rauf Dance,217353,11,2024,North,412610,33.7782,76.5762
Andhra Pradesh,Budithi Brass Craft,200008,12,2024,South,305184,15.9129,79.74
Arunachal Pradesh,Monpa Mask,112405,12,2024,Northeast,100406,28.218,94.7278
Assam,Sattriya Dance,61963,12,2024,Northeast,30449,26.2006,92.9376
Bihar,Sujni Embroidery,90402,12,2024,East,122032,25.0961,85.3131
Chhattisgarh,Panthi Dance,213339,12,2024,Central,397777,21.2787,81.8661
Goa,Dekni Dance,197783,12,2024,West,168488,15.2993,74.124
Gujarat,Rogan Art,185710,12,2024,West,199210,22.2587,71.1924
Haryana,Phag Dance,108352,12,2024,North,104826,29.0588,76.0856
Himachal Pradesh,Kullu Shawl Weaving,307805,12,2024,North,302104,31.1048,77.1734
Jharkhand,Sohrai Painting,154035,12,2024,East,182701,23.6102,85.2799
Karnataka,Bidri Ware,255754,12,2024,South,446547,15.3173,75.7139
Kerala,Aranmula Kannadi,185468,12,2024,South,214320,10.8505,76.2711
Madhya Pradesh,Bagh Print,148169,12,2024,Central,282911,23.4733,77.947
